RL Commander Backtest Detailed Report
================================================================================
Model Path      : /Users/hwanghoyeon/Documents/crypto_bot/v2/models/rl_commander/runs/m009/best_model.zip
Initial Balance : 10000.00
Final Balance   : 3343.83
Total Return(%) : -66.56
Test Period     : 2023-05-06 14:35:00 ~ 2026-05-04 13:05:00
Total Trades    : 967
Long Trades     : 234
Short Trades    : 733
Win Rate(%)     : 54.40

Column Guide
--------------------------------------------------------------------------------
entry_time     : 포지션 진입 시각 (전체 데이터 기간 datetime 기준)
exit_time      : 포지션 청산 시각
entry_step     : 전체 데이터 내 진입 인덱스(5분봉 기준 step)
exit_step      : 전체 데이터 내 청산 인덱스
hold           : 보유한 step 수 (1 step = 5분)
entry_px       : 진입 가격
exit_px        : 청산 가격
gross%         : 수수료 제외 수익률(%)
net%           : 수수료 포함 순수익률(%)
exit_type      : 청산 유형 (manual=모델 청산, forced=에피소드 종료 강제청산)

Trade Logs
--------------------------------------------------------------------------------
   # |  side |          entry_time |           exit_time | entry_step | exit_step | hold |     entry_px |      exit_px |   gross% |     net% |  exit_type
---------------------------------------------------------------------------------------------------------------------------------------------------------
 150 | SHORT | 2023-11-16 12:25:00 | 2023-11-16 16:45:00 |      55846 |     55898 |   52 |   37074.4297 |   36521.3203 |    1.492 |    1.392 |     manual
 151 | SHORT | 2023-11-16 16:50:00 | 2023-11-16 18:25:00 |      55899 |     55918 |   19 |   36532.4297 |   36269.9297 |    0.719 |    0.619 |     manual
 152 | SHORT | 2023-11-16 18:40:00 | 2023-11-16 19:30:00 |      55921 |     55931 |   10 |   36202.0000 |   35574.4297 |    1.734 |    1.634 |     manual
 153 | SHORT | 2023-11-16 19:50:00 | 2023-11-21 14:10:00 |      55935 |     57307 | 1372 |   35844.4219 |   36908.0000 |   -2.967 |   -3.067 |     manual
 154 |  LONG | 2023-11-21 17:00:00 | 2023-11-23 14:00:00 |      57341 |     57881 |  540 |   37246.0000 |   37278.8906 |    0.088 |   -0.012 |     manual
 155 | SHORT | 2023-11-23 14:05:00 | 2023-11-23 15:45:00 |      57882 |     57902 |   20 |   37263.0000 |   36994.6211 |    0.720 |    0.620 |     manual
 156 | SHORT | 2023-11-23 16:20:00 | 2023-11-26 13:10:00 |      57909 |     58735 |  826 |   37138.7305 |   37580.0000 |   -1.188 |   -1.288 |     manual
 157 | SHORT | 2023-11-26 19:05:00 | 2023-11-27 12:25:00 |      58806 |     59014 |  208 |   37308.4805 |   36958.8086 |    0.937 |    0.837 |     manual
 158 |  LONG | 2023-11-27 18:00:00 | 2023-11-28 13:10:00 |      59081 |     59311 |  230 |   36940.8281 |   37168.0000 |    0.615 |    0.515 |     manual
 159 |  LONG | 2023-11-28 17:00:00 | 2023-11-29 15:00:00 |      59357 |     59621 |  264 |   37892.8008 |   37815.0000 |   -0.205 |   -0.305 |     manual
 160 | SHORT | 2023-11-29 15:45:00 | 2023-11-29 15:50:00 |      59630 |     59631 |    1 |   37822.8203 |   37856.0000 |   -0.088 |   -0.188 |     manual
 161 | SHORT | 2023-11-29 15:55:00 | 2023-11-29 16:10:00 |      59632 |     59635 |    3 |   37830.8086 |   37727.5000 |    0.273 |    0.173 |     manual
 162 | SHORT | 2023-11-29 16:15:00 | 2023-11-29 16:35:00 |      59636 |     59640 |    4 |   37709.3711 |   37650.4609 |    0.156 |    0.056 |     manual
 163 | SHORT | 2023-11-29 16:40:00 | 2023-11-29 16:45:00 |      59641 |     59642 |    1 |   37746.0000 |   37804.5391 |   -0.155 |   -0.255 |     manual
 164 | SHORT | 2023-11-29 16:50:00 | 2023-11-29 16:55:00 |      59643 |     59644 |    1 |   37796.0000 |   37763.5391 |    0.086 |   -0.014 |     manual
 165 | SHORT | 2023-11-29 17:00:00 | 2023-11-29 17:20:00 |      59645 |     59649 |    4 |   37699.0586 |   37690.3398 |    0.023 |   -0.077 |     manual
 166 | SHORT | 2023-11-29 17:25:00 | 2023-11-30 14:15:00 |      59650 |     59900 |  250 |   37703.9219 |   37714.0000 |   -0.027 |   -0.127 |     manual
 167 | SHORT | 2023-12-07 16:50:00 | 2023-12-07 17:35:00 |      61947 |     61956 |    9 |   43652.7188 |   43420.7109 |    0.531 |    0.431 |     manual
 168 | SHORT | 2023-12-07 18:00:00 | 2023-12-11 12:30:00 |      61961 |     63047 | 1086 |   43390.7109 |   42276.1602 |    2.569 |    2.469 |     manual
 169 |  LONG | 2023-12-11 19:00:00 | 2023-12-12 10:00:00 |      63125 |     63305 |  180 |   41083.3203 |   41819.2617 |    1.791 |    1.691 |     manual
 170 |  LONG | 2023-12-12 18:05:00 | 2023-12-14 11:50:00 |      63402 |     63903 |  501 |   41022.0000 |   43234.4297 |    5.393 |    5.293 |     manual
 171 | SHORT | 2023-12-14 11:55:00 | 2023-12-14 13:35:00 |      63904 |     63924 |   20 |   43265.8984 |   42228.6602 |    2.397 |    2.297 |     manual
 172 | SHORT | 2023-12-14 16:15:00 | 2023-12-15 15:00:00 |      63956 |     64229 |  273 |   42521.9883 |   42202.0000 |    0.753 |    0.653 |     manual
 173 | SHORT | 2023-12-15 18:00:00 | 2023-12-17 14:40:00 |      64265 |     64801 |  536 |   41899.0000 |   41736.0117 |    0.389 |    0.289 |     manual
 174 | SHORT | 2023-12-17 19:00:00 | 2023-12-18 12:00:00 |      64853 |     65057 |  204 |   42171.0117 |   41065.3789 |    2.622 |    2.522 |     manual
 175 |  LONG | 2023-12-18 18:00:00 | 2023-12-19 09:35:00 |      65129 |     65316 |  187 |   41403.8711 |   42988.0000 |    3.826 |    3.726 |     manual
 176 |  LONG | 2023-12-19 18:05:00 | 2023-12-20 13:20:00 |      65418 |     65649 |  231 |   41921.9883 |   43272.0000 |    3.220 |    3.120 |     manual
 177 | SHORT | 2023-12-20 13:25:00 | 2023-12-21 15:00:00 |      65650 |     65957 |  307 |   43396.9102 |   43468.9102 |   -0.166 |   -0.266 |     manual
 178 | SHORT | 2023-12-21 16:15:00 | 2023-12-21 16:40:00 |      65972 |     65977 |    5 |   43777.9102 |   43608.4297 |    0.387 |    0.287 |     manual
 179 | SHORT | 2023-12-21 17:35:00 | 2023-12-24 15:35:00 |      65988 |     66828 |  840 |   43543.8984 |   43702.0000 |   -0.363 |   -0.463 |     manual
 180 | SHORT | 2023-12-24 19:00:00 | 2023-12-25 13:25:00 |      66869 |     67090 |  221 |   43644.0000 |   43633.9102 |    0.023 |   -0.077 |     manual
 181 |  LONG | 2023-12-25 18:00:00 | 2023-12-28 13:10:00 |      67145 |     67951 |  806 |   43562.5117 |   42682.9102 |   -2.019 |   -2.119 |     manual
 182 | SHORT | 2023-12-28 13:35:00 | 2023-12-28 15:15:00 |      67956 |     67976 |   20 |   42796.6719 |   42496.9102 |    0.700 |    0.600 |     manual
 183 | SHORT | 2023-12-28 16:50:00 | 2023-12-29 15:50:00 |      67995 |     68271 |  276 |   42475.4297 |   42196.9219 |    0.656 |    0.556 |     manual
 184 | SHORT | 2023-12-29 18:10:00 | 2024-01-01 16:45:00 |      68299 |     69146 |  847 |   41891.9102 |   42754.9883 |   -2.060 |   -2.160 |     manual
 185 |  LONG | 2024-01-01 18:00:00 | 2024-01-02 08:15:00 |      69161 |     69332 |  171 |   42946.0000 |   45725.9805 |    6.473 |    6.373 |     manual
 186 |  LONG | 2024-01-02 17:00:00 | 2024-01-07 13:35:00 |      69437 |     70836 | 1399 |   45332.2188 |   44356.0000 |   -2.153 |   -2.253 |     manual
 187 | SHORT | 2024-01-07 19:00:00 | 2024-01-08 14:05:00 |      70901 |     71130 |  229 |   44077.9883 |   44844.9883 |   -1.740 |   -1.840 |     manual
 188 |  LONG | 2024-01-08 19:00:00 | 2024-01-09 10:15:00 |      71189 |     71372 |  183 |   46867.3203 |   46629.9883 |   -0.506 |   -0.606 |     manual
 189 |  LONG | 2024-01-09 17:00:00 | 2024-01-11 14:00:00 |      71453 |     71993 |  540 |   46853.0117 |   47637.8203 |    1.675 |    1.575 |     manual
 190 | SHORT | 2024-01-11 14:05:00 | 2024-01-11 15:35:00 |      71994 |     72012 |   18 |   47667.2812 |   47322.0117 |    0.724 |    0.624 |     manual
 191 | SHORT | 2024-01-11 17:00:00 | 2024-01-11 17:25:00 |      72029 |     72034 |    5 |   46140.1914 |   45803.9688 |    0.729 |    0.629 |     manual
 192 | SHORT | 2024-01-11 17:30:00 | 2024-01-12 15:00:00 |      72035 |     72293 |  258 |   45956.0000 |   45362.2188 |    1.292 |    1.192 |     manual
 193 | SHORT | 2024-01-12 18:00:00 | 2024-01-13 17:50:00 |      72329 |     72615 |  286 |   43863.2812 |   42894.8516 |    2.208 |    2.108 |     manual
 194 | SHORT | 2024-01-13 19:00:00 | 2024-01-15 14:00:00 |      72629 |     73145 |  516 |   42893.6719 |   42772.0000 |    0.284 |    0.184 |     manual
 195 |  LONG | 2024-01-15 18:00:00 | 2024-01-16 11:00:00 |      73193 |     73397 |  204 |   42769.9883 |   42892.0000 |    0.285 |    0.185 |     manual
 196 |  LONG | 2024-01-16 17:00:00 | 2024-01-21 13:00:00 |      73469 |     74861 | 1392 |   43162.0195 |   41759.5703 |   -3.249 |   -3.349 |     manual
 197 | SHORT | 2024-01-21 19:00:00 | 2024-01-22 12:00:00 |      74933 |     75137 |  204 |   41677.3203 |   40840.0000 |    2.009 |    1.909 |     manual
 198 |  LONG | 2024-01-22 19:00:00 | 2024-01-26 12:25:00 |      75221 |     76294 | 1073 |   40485.8984 |   41461.9414 |    2.411 |    2.311 |     manual
 199 | SHORT | 2024-01-26 12:30:00 | 2024-01-29 14:30:00 |      76295 |     77183 |  888 |   41386.0781 |   41906.0000 |   -1.256 |   -1.356 |     manual
 200 |  LONG | 2024-01-29 19:05:00 | 2024-01-30 10:05:00 |      77238 |     77418 |  180 |   43029.8281 |   43318.0117 |    0.670 |    0.570 |     manual
 201 |  LONG | 2024-01-30 17:00:00 | 2024-02-02 13:55:00 |      77501 |     78328 |  827 |   43506.0312 |   42692.8281 |   -1.869 |   -1.969 |     manual
 202 | SHORT | 2024-02-02 15:10:00 | 2024-02-04 15:00:00 |      78343 |     78917 |  574 |   43080.0117 |   42854.8906 |    0.523 |    0.423 |     manual
 203 | SHORT | 2024-02-04 20:45:00 | 2024-02-05 14:05:00 |      78986 |     79194 |  208 |   42739.3711 |   43489.6914 |   -1.756 |   -1.856 |     manual
 204 |  LONG | 2024-02-05 18:10:00 | 2024-02-06 11:00:00 |      79243 |     79445 |  202 |   42650.7812 |   42793.0000 |    0.333 |    0.233 |     manual
 205 |  LONG | 2024-02-06 17:00:00 | 2024-02-08 12:00:00 |      79517 |     80033 |  516 |   43200.0000 |   44718.2500 |    3.514 |    3.414 |     manual
 206 | SHORT | 2024-02-15 12:10:00 | 2024-02-15 15:40:00 |      82051 |     82093 |   42 |   52275.8086 |   51954.6484 |    0.614 |    0.514 |     manual
 207 | SHORT | 2024-02-15 16:40:00 | 2024-02-15 17:45:00 |      82105 |     82118 |   13 |   52342.4414 |   51947.0000 |    0.755 |    0.655 |     manual
 208 | SHORT | 2024-02-15 17:50:00 | 2024-02-16 15:10:00 |      82119 |     82375 |  256 |   51969.6094 |   51640.1211 |    0.634 |    0.534 |     manual
 209 | SHORT | 2024-02-16 18:00:00 | 2024-02-17 13:35:00 |      82409 |     82644 |  235 |   51969.5703 |   51234.0312 |    1.415 |    1.315 |     manual
 210 | SHORT | 2024-02-17 18:00:00 | 2024-02-18 18:35:00 |      82697 |     82992 |  295 |   51155.7695 |   51679.0000 |   -1.023 |   -1.123 |     manual
 211 | SHORT | 2024-02-18 19:00:00 | 2024-02-19 14:00:00 |      82997 |     83225 |  228 |   51758.0117 |   52092.0391 |   -0.645 |   -0.745 |     manual
 212 |  LONG | 2024-02-19 18:00:00 | 2024-02-20 12:55:00 |      83273 |     83500 |  227 |   52121.9883 |   52182.7812 |    0.117 |    0.017 |     manual
 213 |  LONG | 2024-02-20 17:50:00 | 2024-02-22 13:00:00 |      83559 |     84077 |  518 |   51143.3984 |   51508.9883 |    0.715 |    0.615 |     manual
 214 | SHORT | 2024-02-22 13:05:00 | 2024-02-22 14:00:00 |      84078 |     84089 |   11 |   51447.9883 |   51124.1211 |    0.630 |    0.530 |     manual
 215 | SHORT | 2024-02-22 14:15:00 | 2024-02-23 16:00:00 |      84092 |     84401 |  309 |   51096.0117 |   50843.9883 |    0.493 |    0.393 |     manual
 216 | SHORT | 2024-02-23 18:00:00 | 2024-02-25 16:55:00 |      84425 |     84988 |  563 |   51106.5117 |   51376.0703 |   -0.527 |   -0.627 |     manual
 217 | SHORT | 2024-02-25 19:00:00 | 2024-02-26 12:05:00 |      85013 |     85218 |  205 |   51550.0000 |   51050.4805 |    0.969 |    0.869 |     manual
 218 |  LONG | 2024-02-26 19:00:00 | 2024-02-27 09:00:00 |      85301 |     85469 |  168 |   53489.0117 |   56243.0781 |    5.149 |    5.049 |     manual
 219 |  LONG | 2024-02-27 17:00:00 | 2024-02-28 12:00:00 |      85565 |     85793 |  228 |   57055.2188 |   59030.5781 |    3.462 |    3.362 |     manual
 220 | SHORT | 2024-03-06 12:10:00 | 2024-03-06 12:45:00 |      87811 |     87818 |    7 |   67129.4766 |   65444.1211 |    2.511 |    2.411 |     manual
 221 | SHORT | 2024-03-06 13:40:00 | 2024-03-06 15:00:00 |      87829 |     87845 |   16 |   65889.3672 |   65691.6797 |    0.300 |    0.200 |     manual
 222 | SHORT | 2024-03-06 15:05:00 | 2024-03-06 15:10:00 |      87846 |     87847 |    1 |   65709.9219 |   66064.6406 |   -0.540 |   -0.640 |     manual
 223 | SHORT | 2024-03-06 15:30:00 | 2024-03-06 15:35:00 |      87851 |     87852 |    1 |   66635.7266 |   66677.7891 |   -0.063 |   -0.163 |     manual
 224 | SHORT | 2024-03-06 15:40:00 | 2024-03-06 15:45:00 |      87853 |     87854 |    1 |   66494.2422 |   66278.8594 |    0.324 |    0.224 |     manual
 225 | SHORT | 2024-03-06 15:50:00 | 2024-03-06 15:55:00 |      87855 |     87856 |    1 |   66483.5625 |   66478.8828 |    0.007 |   -0.093 |     manual
 226 | SHORT | 2024-03-06 16:00:00 | 2024-03-06 16:30:00 |      87857 |     87863 |    6 |   66594.5781 |   66436.4688 |    0.237 |    0.137 |     manual
 227 | SHORT | 2024-03-13 16:40:00 | 2024-03-14 14:00:00 |      89881 |     90137 |  256 |   72753.4375 |   72062.6719 |    0.949 |    0.849 |     manual
 228 | SHORT | 2024-03-14 14:20:00 | 2024-03-14 15:00:00 |      90141 |     90149 |    8 |   72236.0625 |   71950.8828 |    0.395 |    0.295 |     manual
 229 | SHORT | 2024-03-14 16:45:00 | 2024-03-14 18:30:00 |      90170 |     90191 |   21 |   71300.0234 |   70489.8281 |    1.136 |    1.036 |     manual
 230 | SHORT | 2024-03-14 18:35:00 | 2024-03-14 18:50:00 |      90192 |     90195 |    3 |   70505.5781 |   69505.7500 |    1.418 |    1.318 |     manual
 231 | SHORT | 2024-03-14 18:55:00 | 2024-03-14 19:35:00 |      90196 |     90204 |    8 |   70110.2266 |   68890.0078 |    1.740 |    1.640 |     manual
 232 | SHORT | 2024-03-14 19:40:00 | 2024-03-15 16:05:00 |      90205 |     90450 |  245 |   69001.7812 |   67584.0000 |    2.055 |    1.955 |     manual
 233 | SHORT | 2024-03-15 16:45:00 | 2024-03-16 17:25:00 |      90458 |     90754 |  296 |   68183.9922 |   67808.8906 |    0.550 |    0.450 |     manual
 234 | SHORT | 2024-03-16 19:15:00 | 2024-03-18 13:35:00 |      90776 |     91284 |  508 |   67332.8203 |   68262.1172 |   -1.380 |   -1.480 |     manual
 235 |  LONG | 2024-03-18 19:10:00 | 2024-03-21 14:10:00 |      91351 |     92155 |  804 |   67107.7969 |   67055.1562 |   -0.078 |   -0.178 |     manual
 236 | SHORT | 2024-03-21 14:20:00 | 2024-03-21 15:00:00 |      92157 |     92165 |    8 |   67249.0781 |   66702.3203 |    0.813 |    0.713 |     manual
 237 | SHORT | 2024-03-21 16:00:00 | 2024-03-21 18:10:00 |      92177 |     92203 |   26 |   66397.0469 |   65240.8516 |    1.741 |    1.641 |     manual
 238 | SHORT | 2024-03-21 18:15:00 | 2024-03-22 13:55:00 |      92204 |     92440 |  236 |   65383.8984 |   63066.9883 |    3.544 |    3.444 |     manual
 239 | SHORT | 2024-03-29 18:00:00 | 2024-04-01 14:00:00 |      94505 |     95321 |  816 |   69390.4922 |   69729.3594 |   -0.488 |   -0.588 |     manual
 240 |  LONG | 2024-04-01 19:00:00 | 2024-04-05 15:35:00 |      95381 |     96492 | 1111 |   68977.5000 |   67907.1875 |   -1.552 |   -1.652 |     manual
 241 | SHORT | 2024-04-05 15:55:00 | 2024-04-05 17:35:00 |      96496 |     96516 |   20 |   68176.3672 |   67710.0625 |    0.684 |    0.584 |     manual
 242 | SHORT | 2024-04-05 18:25:00 | 2024-04-09 14:40:00 |      96526 |     97633 | 1107 |   67478.4219 |   69185.5078 |   -2.530 |   -2.630 |     manual
 243 |  LONG | 2024-04-09 17:30:00 | 2024-04-11 11:40:00 |      97667 |     98173 |  506 |   68798.6328 |   70323.0781 |    2.216 |    2.116 |     manual
 244 | SHORT | 2024-04-11 11:45:00 | 2024-04-11 15:10:00 |      98174 |     98215 |   41 |   70268.6797 |   69757.6875 |    0.727 |    0.627 |     manual
 245 | SHORT | 2024-04-11 16:00:00 | 2024-04-12 15:05:00 |      98225 |     98502 |  277 |   70091.7188 |   69351.2422 |    1.056 |    0.956 |     manual
 246 | SHORT | 2024-04-12 17:15:00 | 2024-04-12 18:30:00 |      98528 |     98543 |   15 |   68580.0078 |   66473.7500 |    3.071 |    2.971 |     manual
 247 | SHORT | 2024-04-12 18:35:00 | 2024-04-13 20:05:00 |      98544 |     98850 |  306 |   66046.1094 |   61706.7891 |    6.570 |    6.470 |     manual
 248 | SHORT | 2024-04-13 20:10:00 | 2024-04-15 14:35:00 |      98851 |     99360 |  509 |   62504.5195 |   64985.7500 |   -3.970 |   -4.070 |     manual
 249 |  LONG | 2024-04-15 19:00:00 | 2024-04-16 10:20:00 |      99413 |     99597 |  184 |   62730.0000 |   62454.5000 |   -0.439 |   -0.539 |     manual
 250 |  LONG | 2024-04-16 17:00:00 | 2024-04-17 13:00:00 |      99677 |     99917 |  240 |   62631.0000 |   62399.8789 |   -0.369 |   -0.469 |     manual
 251 | SHORT | 2024-04-17 13:35:00 | 2024-04-17 14:15:00 |      99924 |     99932 |    8 |   62844.0117 |   61508.0000 |    2.126 |    2.026 |     manual
 252 | SHORT | 2024-04-17 14:20:00 | 2024-04-17 14:25:00 |      99933 |     99934 |    1 |   61328.0000 |   61480.0117 |   -0.248 |   -0.348 |     manual
 253 | SHORT | 2024-04-17 16:05:00 | 2024-04-17 16:15:00 |      99954 |     99956 |    2 |   60405.0000 |   60645.3398 |   -0.398 |   -0.498 |     manual
 254 | SHORT | 2024-04-17 16:20:00 | 2024-04-17 16:40:00 |      99957 |     99961 |    4 |   60529.0781 |   60099.8984 |    0.709 |    0.609 |     manual
 255 | SHORT | 2024-04-17 16:45:00 | 2024-04-17 16:55:00 |      99962 |     99964 |    2 |   60283.9805 |   60191.2305 |    0.154 |    0.054 |     manual
 256 | SHORT | 2024-04-24 17:05:00 | 2024-04-25 13:05:00 |     101982 |    102222 |  240 |   64868.2812 |   63060.9492 |    2.786 |    2.686 |     manual
 257 | SHORT | 2024-04-25 13:40:00 | 2024-04-27 17:00:00 |     102229 |    102845 |  616 |   63461.6484 |   62822.6016 |    1.007 |    0.907 |     manual
 258 | SHORT | 2024-04-27 18:00:00 | 2024-04-28 15:15:00 |     102857 |    103112 |  255 |   63491.2109 |   63550.4688 |   -0.093 |   -0.193 |     manual
 259 | SHORT | 2024-04-28 19:00:00 | 2024-04-29 11:15:00 |     103157 |    103352 |  195 |   63875.0000 |   62359.2383 |    2.373 |    2.273 |     manual
 260 |  LONG | 2024-04-29 18:00:00 | 2024-05-03 15:30:00 |     103433 |    104555 | 1122 |   62990.3086 |   61545.0000 |   -2.294 |   -2.394 |     manual
 261 | SHORT | 2024-05-03 18:00:00 | 2024-05-06 15:05:00 |     104585 |    105414 |  829 |   61825.4805 |   63021.5508 |   -1.935 |   -2.035 |     manual
 262 |  LONG | 2024-05-06 18:35:00 | 2024-05-07 10:20:00 |     105456 |    105645 |  189 |   63324.3594 |   63831.9609 |    0.802 |    0.702 |     manual
 263 |  LONG | 2024-05-07 18:00:00 | 2024-05-10 13:35:00 |     105737 |    106548 |  811 |   63320.5117 |   62931.1094 |   -0.615 |   -0.715 |     manual
 264 | SHORT | 2024-05-10 13:40:00 | 2024-05-10 14:35:00 |     106549 |    106560 |   11 |   62913.1914 |   61951.3711 |    1.529 |    1.429 |     manual
 265 | SHORT | 2024-05-10 17:00:00 | 2024-05-11 17:25:00 |     106589 |    106882 |  293 |   60937.5117 |   61018.1406 |   -0.132 |   -0.232 |     manual
 266 | SHORT | 2024-05-11 18:30:00 | 2024-05-14 13:05:00 |     106895 |    107694 |  799 |   61205.3086 |   61674.8789 |   -0.767 |   -0.867 |     manual
 267 |  LONG | 2024-05-14 17:00:00 | 2024-05-15 12:30:00 |     107741 |    107975 |  234 |   61444.7812 |   63761.0508 |    3.770 |    3.670 |     manual
 268 | SHORT | 2024-05-15 12:35:00 | 2024-05-15 13:00:00 |     107976 |    107981 |    5 |   63556.0898 |   63773.6406 |   -0.342 |   -0.442 |     manual
 269 | SHORT | 2024-05-15 13:35:00 | 2024-05-15 14:10:00 |     107988 |    107995 |    7 |   64457.5117 |   64002.3086 |    0.706 |    0.606 |     manual
 270 | SHORT | 2024-05-22 14:20:00 | 2024-05-22 18:25:00 |     110013 |    110062 |   49 |   69849.7578 |   69409.6094 |    0.630 |    0.530 |     manual
 271 | SHORT | 2024-05-22 18:35:00 | 2024-05-23 14:15:00 |     110064 |    110300 |  236 |   69388.7578 |   68103.6875 |    1.852 |    1.752 |     manual
 272 | SHORT | 2024-05-23 14:25:00 | 2024-05-23 18:10:00 |     110302 |    110347 |   45 |   67886.0078 |   67160.5703 |    1.069 |    0.969 |     manual
 273 | SHORT | 2024-05-23 18:45:00 | 2024-05-26 17:50:00 |     110354 |    111207 |  853 |   67218.0000 |   68797.3125 |   -2.350 |   -2.450 |     manual
 274 | SHORT | 2024-05-26 19:00:00 | 2024-05-27 12:00:00 |     111221 |    111425 |  204 |   68830.6797 |   68401.5078 |    0.624 |    0.524 |     manual
 275 |  LONG | 2024-05-27 19:05:00 | 2024-05-28 13:20:00 |     111510 |    111729 |  219 |   70048.1562 |   68418.6484 |   -2.326 |   -2.426 |     manual
 276 |  LONG | 2024-05-28 17:10:00 | 2024-05-30 15:25:00 |     111775 |    112330 |  555 |   68046.6172 |   68427.2969 |    0.559 |    0.459 |     manual
 277 | SHORT | 2024-05-30 15:35:00 | 2024-05-31 14:45:00 |     112332 |    112610 |  278 |   68480.0938 |   67452.0000 |    1.501 |    1.401 |     manual
 278 | SHORT | 2024-05-31 18:00:00 | 2024-06-02 17:45:00 |     112649 |    113222 |  573 |   67370.3281 |   67960.0000 |   -0.875 |   -0.975 |     manual
 279 | SHORT | 2024-06-02 19:20:00 | 2024-06-03 15:00:00 |     113241 |    113477 |  236 |   67508.0469 |   68885.2109 |   -2.040 |   -2.140 |     manual
 280 |  LONG | 2024-06-03 18:45:00 | 2024-06-05 14:15:00 |     113522 |    114044 |  522 |   69442.5938 |   70472.8906 |    1.484 |    1.384 |     manual
 281 | SHORT | 2024-06-05 14:35:00 | 2024-06-06 16:35:00 |     114048 |    114360 |  312 |   70900.1562 |   70953.5078 |   -0.075 |   -0.175 |     manual
 282 | SHORT | 2024-06-06 17:20:00 | 2024-06-07 15:45:00 |     114369 |    114638 |  269 |   71171.3906 |   71063.1797 |    0.152 |    0.052 |     manual
 283 | SHORT | 2024-06-07 19:00:00 | 2024-06-10 13:05:00 |     114677 |    115470 |  793 |   68965.6484 |   69382.9922 |   -0.605 |   -0.705 |     manual
 284 |  LONG | 2024-06-17 19:05:00 | 2024-06-18 11:35:00 |     117558 |    117756 |  198 |   66776.7266 |   65180.9219 |   -2.390 |   -2.490 |     manual
 285 |  LONG | 2024-06-18 17:05:00 | 2024-06-19 14:20:00 |     117822 |    118077 |  255 |   64875.7188 |   64913.1406 |    0.058 |   -0.042 |     manual
 286 | SHORT | 2024-06-19 15:15:00 | 2024-06-19 15:20:00 |     118088 |    118089 |    1 |   65081.4805 |   65023.3984 |    0.089 |   -0.011 |     manual
 287 | SHORT | 2024-06-19 15:25:00 | 2024-06-19 15:30:00 |     118090 |    118091 |    1 |   64945.6094 |   64876.2383 |    0.107 |    0.007 |     manual
 288 | SHORT | 2024-06-19 15:35:00 | 2024-06-19 15:40:00 |     118092 |    118093 |    1 |   64913.7812 |   64883.1406 |    0.047 |   -0.053 |     manual
 289 | SHORT | 2024-06-19 15:45:00 | 2024-06-19 15:50:00 |     118094 |    118095 |    1 |   64905.3281 |   64831.2188 |    0.114 |    0.014 |     manual
 290 | SHORT | 2024-06-19 16:05:00 | 2024-06-19 16:10:00 |     118098 |    118099 |    1 |   64866.3516 |   64898.8711 |   -0.050 |   -0.150 |     manual
 291 | SHORT | 2024-06-19 16:15:00 | 2024-06-19 16:20:00 |     118100 |    118101 |    1 |   64935.8516 |   64958.6094 |   -0.035 |   -0.135 |     manual
 292 | SHORT | 2024-06-19 16:35:00 | 2024-06-20 15:55:00 |     118104 |    118384 |  280 |   65081.0195 |   64821.5703 |    0.399 |    0.299 |     manual
 293 | SHORT | 2024-06-20 16:45:00 | 2024-06-21 15:55:00 |     118394 |    118672 |  278 |   64919.9883 |   63731.0898 |    1.831 |    1.731 |     manual
 294 | SHORT | 2024-06-21 17:55:00 | 2024-06-23 15:00:00 |     118696 |    119237 |  541 |   63668.6484 |   64143.0195 |   -0.745 |   -0.845 |     manual
 295 | SHORT | 2024-06-23 19:00:00 | 2024-06-24 09:40:00 |     119285 |    119461 |  176 |   64158.3008 |   61063.8789 |    4.823 |    4.723 |     manual
 296 |  LONG | 2024-06-24 18:40:00 | 2024-06-25 08:00:00 |     119569 |    119729 |  160 |   60278.0703 |   60795.3281 |    0.858 |    0.758 |     manual
 297 |  LONG | 2024-06-25 17:15:00 | 2024-06-27 14:10:00 |     119840 |    120379 |  539 |   61633.1797 |   62370.8398 |    1.197 |    1.097 |     manual
 298 | SHORT | 2024-06-27 14:15:00 | 2024-06-27 15:15:00 |     120380 |    120392 |   12 |   62231.1914 |   61780.4492 |    0.724 |    0.624 |     manual
 299 | SHORT | 2024-06-27 16:20:00 | 2024-06-28 15:05:00 |     120405 |    120678 |  273 |   61679.0508 |   60813.2812 |    1.404 |    1.304 |     manual
 300 | SHORT | 2024-06-28 17:20:00 | 2024-07-01 14:15:00 |     120705 |    121532 |  827 |   61050.1797 |   62761.3711 |   -2.803 |   -2.903 |     manual
 301 |  LONG | 2024-07-08 18:05:00 | 2024-07-09 10:20:00 |     123594 |    123789 |  195 |   56266.3203 |   57417.1211 |    2.045 |    1.945 |     manual
 302 |  LONG | 2024-07-09 17:00:00 | 2024-07-10 12:15:00 |     123869 |    124100 |  231 |   57721.6719 |   58484.5508 |    1.322 |    1.222 |     manual
 303 | SHORT | 2024-07-10 14:20:00 | 2024-07-10 15:00:00 |     124125 |    124133 |    8 |   57798.7383 |   57587.3594 |    0.366 |    0.266 |     manual
 304 | SHORT | 2024-07-10 15:25:00 | 2024-07-10 17:15:00 |     124138 |    124160 |   22 |   57827.1602 |   57624.9219 |    0.350 |    0.250 |     manual
 305 | SHORT | 2024-07-10 17:20:00 | 2024-07-10 17:25:00 |     124161 |    124162 |    1 |   57539.8281 |   57627.9883 |   -0.153 |   -0.253 |     manual
