RL Commander Backtest Detailed Report
================================================================================
Model Path      : /Users/hwanghoyeon/Documents/crypto_bot/v2/models/rl_commander/runs/m005/best_model.zip
Initial Balance : 10000.00
Final Balance   : 4215.17
Total Return(%) : -57.85
Test Period     : 2023-05-06 14:35:00 ~ 2026-05-04 13:05:00
Total Trades    : 1283
Long Trades     : 1283
Short Trades    : 0
Win Rate(%)     : 70.54

Column Guide
--------------------------------------------------------------------------------
entry_time     : 포지션 진입 시각 (전체 데이터 기간 datetime 기준)
exit_time      : 포지션 청산 시각
entry_step     : 전체 데이터 내 진입 인덱스(5분봉 기준 step)
exit_step      : 전체 데이터 내 청산 인덱스
hold           : 보유한 step 수 (1 step = 5분)
entry_px       : 진입 가격
exit_px        : 청산 가격
gross%         : 수수료 제외 수익률(%)
net%           : 수수료 포함 순수익률(%)
exit_type      : 청산 유형 (manual=모델 청산, forced=에피소드 종료 강제청산)

Trade Logs
--------------------------------------------------------------------------------
   # |  side |          entry_time |           exit_time | entry_step | exit_step | hold |     entry_px |      exit_px |   gross% |     net% |  exit_type
---------------------------------------------------------------------------------------------------------------------------------------------------------
 307 |  LONG | 2024-01-05 13:10:00 | 2024-01-05 13:15:00 |      70255 |     70256 |    1 |   43999.0000 |   43996.1797 |   -0.006 |   -0.106 |     manual
 308 |  LONG | 2024-01-05 13:20:00 | 2024-01-05 13:25:00 |      70257 |     70258 |    1 |   43927.1602 |   43918.5000 |   -0.020 |   -0.120 |     manual
 309 |  LONG | 2024-01-05 13:30:00 | 2024-01-05 13:35:00 |      70259 |     70260 |    1 |   43895.1914 |   43802.1797 |   -0.212 |   -0.312 |     manual
 310 |  LONG | 2024-01-05 14:00:00 | 2024-01-05 14:05:00 |      70265 |     70266 |    1 |   43920.2109 |   43873.8203 |   -0.106 |   -0.206 |     manual
 311 |  LONG | 2024-01-05 14:10:00 | 2024-01-05 14:15:00 |      70267 |     70268 |    1 |   43827.0000 |   43820.0000 |   -0.016 |   -0.116 |     manual
 312 |  LONG | 2024-01-05 14:20:00 | 2024-01-05 23:10:00 |      70269 |     70375 |  106 |   43740.1992 |   44200.0000 |    1.051 |    0.951 |     manual
 313 |  LONG | 2024-01-06 12:05:00 | 2024-01-06 18:45:00 |      70530 |     70610 |   80 |   43709.3516 |   44118.0000 |    0.935 |    0.835 |     manual
 314 |  LONG | 2024-01-07 15:55:00 | 2024-01-08 11:45:00 |      70864 |     71102 |  238 |   44048.7383 |   44388.0117 |    0.770 |    0.670 |     manual
 315 |  LONG | 2024-01-08 14:15:00 | 2024-01-08 17:25:00 |      71132 |     71170 |   38 |   44928.6484 |   45297.6211 |    0.821 |    0.721 |     manual
 316 |  LONG | 2024-01-08 17:45:00 | 2024-01-08 18:00:00 |      71174 |     71177 |    3 |   45428.0000 |   45976.4883 |    1.207 |    1.107 |     manual
 317 |  LONG | 2024-01-08 18:35:00 | 2024-01-09 00:10:00 |      71184 |     71251 |   67 |   46648.0000 |   47097.5391 |    0.964 |    0.864 |     manual
 318 |  LONG | 2024-01-09 14:00:00 | 2024-01-09 21:10:00 |      71417 |     71503 |   86 |   46846.0000 |   47952.9688 |    2.363 |    2.263 |     manual
 319 |  LONG | 2024-01-11 14:00:00 | 2024-01-11 14:05:00 |      71993 |     71994 |    1 |   47637.8203 |   47667.2812 |    0.062 |   -0.038 |     manual
 320 |  LONG | 2024-01-11 14:10:00 | 2024-01-11 14:15:00 |      71995 |     71996 |    1 |   47793.0703 |   47685.2383 |   -0.226 |   -0.326 |     manual
 321 |  LONG | 2024-01-11 14:20:00 | 2024-01-11 14:25:00 |      71997 |     71998 |    1 |   47618.0000 |   47880.2305 |    0.551 |    0.451 |     manual
 322 |  LONG | 2024-01-11 14:30:00 | 2024-01-11 14:35:00 |      71999 |     72000 |    1 |   47896.5312 |   48084.1719 |    0.392 |    0.292 |     manual
 323 |  LONG | 2024-01-25 15:40:00 | 2024-01-25 17:45:00 |      76045 |     76070 |   25 |   39783.1406 |   39816.0781 |    0.083 |   -0.017 |     manual
 324 |  LONG | 2024-01-25 17:50:00 | 2024-01-25 18:15:00 |      76071 |     76076 |    5 |   39821.8906 |   39964.0703 |    0.357 |    0.257 |     manual
 325 |  LONG | 2024-01-26 13:00:00 | 2024-01-26 13:05:00 |      76301 |     76302 |    1 |   41168.4805 |   41166.9883 |   -0.004 |   -0.104 |     manual
 326 |  LONG | 2024-01-26 13:10:00 | 2024-01-26 14:15:00 |      76303 |     76316 |   13 |   41170.2305 |   41277.0781 |    0.260 |    0.160 |     manual
 327 |  LONG | 2024-01-26 14:20:00 | 2024-01-26 14:40:00 |      76317 |     76321 |    4 |   41232.2500 |   41370.8984 |    0.336 |    0.236 |     manual
 328 |  LONG | 2024-01-26 14:45:00 | 2024-01-26 14:55:00 |      76322 |     76324 |    2 |   41347.1602 |   41584.9883 |    0.575 |    0.475 |     manual
 329 |  LONG | 2024-01-26 15:00:00 | 2024-01-26 16:10:00 |      76325 |     76339 |   14 |   41440.1719 |   41639.1914 |    0.480 |    0.380 |     manual
 330 |  LONG | 2024-01-26 16:15:00 | 2024-01-26 16:25:00 |      76340 |     76342 |    2 |   41726.2383 |   41812.9883 |    0.208 |    0.108 |     manual
 331 |  LONG | 2024-01-26 16:30:00 | 2024-01-26 16:45:00 |      76343 |     76346 |    3 |   41833.2617 |   41904.8008 |    0.171 |    0.071 |     manual
 332 |  LONG | 2024-01-26 16:50:00 | 2024-01-26 18:30:00 |      76347 |     76367 |   20 |   41987.5508 |   42066.9609 |    0.189 |    0.089 |     manual
 333 |  LONG | 2024-01-27 11:00:00 | 2024-01-27 20:50:00 |      76565 |     76683 |  118 |   41768.2383 |   42030.9883 |    0.629 |    0.529 |     manual
 334 |  LONG | 2024-01-28 13:00:00 | 2024-01-29 15:55:00 |      76877 |     77200 |  323 |   42388.1797 |   42647.9883 |    0.613 |    0.513 |     manual
 335 |  LONG | 2024-01-29 16:20:00 | 2024-01-30 00:00:00 |      77205 |     77297 |   92 |   42992.0000 |   43187.0000 |    0.454 |    0.354 |     manual
 336 |  LONG | 2024-01-30 14:00:00 | 2024-01-30 14:25:00 |      77465 |     77470 |    5 |   43206.9609 |   43401.0000 |    0.449 |    0.349 |     manual
 337 |  LONG | 2024-01-30 15:00:00 | 2024-01-30 15:40:00 |      77477 |     77485 |    8 |   43467.6602 |   43535.8086 |    0.157 |    0.057 |     manual
 338 |  LONG | 2024-02-06 16:25:00 | 2024-02-07 17:35:00 |      79510 |     79812 |  302 |   43360.2305 |   43686.7305 |    0.753 |    0.653 |     manual
 339 |  LONG | 2024-02-08 13:00:00 | 2024-02-08 13:10:00 |      80045 |     80047 |    2 |   44736.0000 |   44795.1797 |    0.132 |    0.032 |     manual
 340 |  LONG | 2024-02-08 14:00:00 | 2024-02-08 14:10:00 |      80057 |     80059 |    2 |   45047.2812 |   45180.0000 |    0.295 |    0.195 |     manual
 341 |  LONG | 2024-02-08 15:25:00 | 2024-02-08 15:30:00 |      80074 |     80075 |    1 |   45371.6211 |   45436.0117 |    0.142 |    0.042 |     manual
 342 |  LONG | 2024-02-08 15:35:00 | 2024-02-08 15:40:00 |      80076 |     80077 |    1 |   45366.1406 |   45363.6992 |   -0.005 |   -0.105 |     manual
 343 |  LONG | 2024-02-08 15:45:00 | 2024-02-08 15:50:00 |      80078 |     80079 |    1 |   45325.4414 |   45437.5000 |    0.247 |    0.147 |     manual
 344 |  LONG | 2024-02-08 15:55:00 | 2024-02-09 02:20:00 |      80080 |     80205 |  125 |   45435.9492 |   45765.1797 |    0.725 |    0.625 |     manual
 345 |  LONG | 2024-02-09 13:00:00 | 2024-02-09 13:05:00 |      80333 |     80334 |    1 |   47330.8984 |   47250.0117 |   -0.171 |   -0.271 |     manual
 346 |  LONG | 2024-02-09 13:10:00 | 2024-02-09 13:15:00 |      80335 |     80336 |    1 |   47383.3008 |   47411.6992 |    0.060 |   -0.040 |     manual
 347 |  LONG | 2024-02-09 13:20:00 | 2024-02-09 13:25:00 |      80337 |     80338 |    1 |   47312.4414 |   47370.0000 |    0.122 |    0.022 |     manual
 348 |  LONG | 2024-02-09 13:30:00 | 2024-02-09 13:35:00 |      80339 |     80340 |    1 |   47411.4883 |   47472.7109 |    0.129 |    0.029 |     manual
 349 |  LONG | 2024-02-09 13:40:00 | 2024-02-09 18:05:00 |      80341 |     80394 |   53 |   47587.8516 |   47814.6797 |    0.477 |    0.377 |     manual
 350 |  LONG | 2024-02-10 11:00:00 | 2024-02-10 12:00:00 |      80597 |     80609 |   12 |   46973.0000 |   47214.4688 |    0.514 |    0.414 |     manual
 351 |  LONG | 2024-02-10 13:00:00 | 2024-02-10 20:35:00 |      80621 |     80712 |   91 |   47245.5117 |   47755.9883 |    1.080 |    0.980 |     manual
 352 |  LONG | 2024-02-11 13:00:00 | 2024-02-12 14:40:00 |      80909 |     81217 |  308 |   48317.7812 |   48553.4688 |    0.488 |    0.388 |     manual
 353 |  LONG | 2024-02-12 15:00:00 | 2024-02-12 15:30:00 |      81221 |     81227 |    6 |   48868.3984 |   49395.4297 |    1.078 |    0.978 |     manual
 354 |  LONG | 2024-02-12 15:35:00 | 2024-02-12 15:50:00 |      81228 |     81231 |    3 |   49507.9805 |   49861.0586 |    0.713 |    0.613 |     manual
 355 |  LONG | 2024-02-12 15:55:00 | 2024-02-12 17:30:00 |      81232 |     81251 |   19 |   49925.9102 |   50248.0117 |    0.645 |    0.545 |     manual
 356 |  LONG | 2024-02-12 18:25:00 | 2024-02-13 06:10:00 |      81262 |     81403 |  141 |   49958.6016 |   50076.1914 |    0.235 |    0.135 |     manual
 357 |  LONG | 2024-02-13 13:45:00 | 2024-02-14 07:00:00 |      81494 |     81701 |  207 |   49604.0195 |   49689.7305 |    0.173 |    0.073 |     manual
 358 |  LONG | 2024-02-14 19:20:00 | 2024-02-14 20:20:00 |      81849 |     81861 |   12 |   51332.1992 |   51850.8086 |    1.010 |    0.910 |     manual
 359 |  LONG | 2024-02-15 13:00:00 | 2024-02-15 14:30:00 |      82061 |     82079 |   18 |   52250.0000 |   52774.4688 |    1.004 |    0.904 |     manual
 360 |  LONG | 2024-02-15 14:35:00 | 2024-02-15 14:40:00 |      82080 |     82081 |    1 |   52540.0000 |   52599.3203 |    0.113 |    0.013 |     manual
 361 |  LONG | 2024-02-15 14:45:00 | 2024-02-20 13:35:00 |      82082 |     83508 | 1426 |   52754.0000 |   52926.3008 |    0.327 |    0.227 |     manual
 362 |  LONG | 2024-02-20 14:35:00 | 2024-02-20 23:15:00 |      83520 |     83624 |  104 |   51980.6914 |   52429.8203 |    0.864 |    0.764 |     manual
 363 |  LONG | 2024-02-21 17:45:00 | 2024-02-21 21:25:00 |      83846 |     83890 |   44 |   50934.5312 |   51313.9805 |    0.745 |    0.645 |     manual
 364 |  LONG | 2024-02-22 13:00:00 | 2024-02-22 15:35:00 |      84077 |     84108 |   31 |   51508.9883 |   51568.0000 |    0.115 |    0.015 |     manual
 365 |  LONG | 2024-02-22 15:40:00 | 2024-02-22 15:45:00 |      84109 |     84110 |    1 |   51565.9883 |   51529.0195 |   -0.072 |   -0.172 |     manual
 366 |  LONG | 2024-02-22 15:50:00 | 2024-02-22 15:55:00 |      84111 |     84112 |    1 |   51569.7500 |   51599.8281 |    0.058 |   -0.042 |     manual
 367 |  LONG | 2024-02-22 16:00:00 | 2024-02-22 16:05:00 |      84113 |     84114 |    1 |   51650.2500 |   51705.3398 |    0.107 |    0.007 |     manual
 368 |  LONG | 2024-02-22 16:10:00 | 2024-02-26 15:10:00 |      84115 |     85255 | 1140 |   51705.9805 |   51934.0000 |    0.441 |    0.341 |     manual
 369 |  LONG | 2024-02-26 15:20:00 | 2024-02-26 15:30:00 |      85257 |     85259 |    2 |   52235.0117 |   52585.7812 |    0.672 |    0.572 |     manual
 370 |  LONG | 2024-02-26 15:40:00 | 2024-02-26 16:05:00 |      85261 |     85266 |    5 |   52546.0117 |   53423.9805 |    1.671 |    1.571 |     manual
 371 |  LONG | 2024-02-26 16:10:00 | 2024-02-26 19:15:00 |      85267 |     85304 |   37 |   53487.3086 |   54100.0000 |    1.145 |    1.045 |     manual
 372 |  LONG | 2024-02-27 14:20:00 | 2024-02-27 14:30:00 |      85533 |     85535 |    2 |   56687.9883 |   57124.0000 |    0.769 |    0.669 |     manual
 373 |  LONG | 2024-02-27 14:35:00 | 2024-02-28 07:10:00 |      85536 |     85735 |  199 |   57294.3906 |   57268.0312 |   -0.046 |   -0.146 |     manual
 374 |  LONG | 2024-02-29 12:40:00 | 2024-02-29 13:35:00 |      86089 |     86100 |   11 |   62577.2383 |   62787.6211 |    0.336 |    0.236 |     manual
 375 |  LONG | 2024-02-29 13:40:00 | 2024-02-29 13:45:00 |      86101 |     86102 |    1 |   62771.3086 |   62875.4688 |    0.166 |    0.066 |     manual
 376 |  LONG | 2024-02-29 14:00:00 | 2024-02-29 14:05:00 |      86105 |     86106 |    1 |   62860.2383 |   63110.6484 |    0.398 |    0.298 |     manual
 377 |  LONG | 2024-02-29 14:10:00 | 2024-02-29 14:15:00 |      86107 |     86108 |    1 |   63111.8594 |   63081.2617 |   -0.048 |   -0.148 |     manual
 378 |  LONG | 2024-02-29 15:05:00 | 2024-02-29 15:20:00 |      86118 |     86121 |    3 |   62809.7617 |   63096.0391 |    0.456 |    0.356 |     manual
 379 |  LONG | 2024-02-29 15:25:00 | 2024-03-04 00:40:00 |      86122 |     87097 |  975 |   63191.6914 |   64158.0117 |    1.529 |    1.429 |     manual
 380 |  LONG | 2024-03-04 16:15:00 | 2024-03-04 17:25:00 |      87284 |     87298 |   14 |   66692.3828 |   67305.1016 |    0.919 |    0.819 |     manual
 381 |  LONG | 2024-03-04 18:30:00 | 2024-03-04 19:45:00 |      87311 |     87326 |   15 |   66445.4375 |   67207.9609 |    1.148 |    1.048 |     manual
 382 |  LONG | 2024-03-05 14:25:00 | 2024-03-05 14:40:00 |      87550 |     87553 |    3 |   67571.5781 |   68363.1328 |    1.171 |    1.071 |     manual
 383 |  LONG | 2024-03-05 15:00:00 | 2024-03-08 15:05:00 |      87557 |     88422 |  865 |   68508.7109 |   68701.2031 |    0.281 |    0.181 |     manual
 384 |  LONG | 2024-03-08 15:10:00 | 2024-03-08 15:25:00 |      88423 |     88426 |    3 |   68789.0000 |   69591.6484 |    1.167 |    1.067 |     manual
 385 |  LONG | 2024-03-08 15:30:00 | 2024-03-08 20:00:00 |      88427 |     88481 |   54 |   68435.2188 |   69321.9375 |    1.296 |    1.196 |     manual
 386 |  LONG | 2024-03-09 10:00:00 | 2024-03-10 01:20:00 |      88649 |     88833 |  184 |   68265.9922 |   69127.9922 |    1.263 |    1.163 |     manual
 387 |  LONG | 2024-03-10 14:05:00 | 2024-03-11 07:10:00 |      88986 |     89191 |  205 |   69451.4375 |   70535.9922 |    1.562 |    1.462 |     manual
 388 |  LONG | 2024-03-11 15:00:00 | 2024-03-11 15:30:00 |      89285 |     89291 |    6 |   72197.9375 |   72508.2188 |    0.430 |    0.330 |     manual
 389 |  LONG | 2024-03-11 15:40:00 | 2024-03-12 14:00:00 |      89293 |     89561 |  268 |   72332.1797 |   72545.9062 |    0.295 |    0.195 |     manual
 390 |  LONG | 2024-03-12 14:40:00 | 2024-03-12 15:20:00 |      89569 |     89577 |    8 |   71821.8984 |   72060.0078 |    0.332 |    0.232 |     manual
 391 |  LONG | 2024-03-12 15:35:00 | 2024-03-13 01:50:00 |      89580 |     89703 |  123 |   72002.2500 |   71988.7969 |   -0.019 |   -0.119 |     manual
 392 |  LONG | 2024-03-13 16:15:00 | 2024-03-13 16:55:00 |      89876 |     89884 |    8 |   72567.7188 |   72997.9531 |    0.593 |    0.493 |     manual
 393 |  LONG | 2024-03-21 13:00:00 | 2024-03-21 13:10:00 |      92141 |     92143 |    2 |   67436.2422 |   67475.5625 |    0.058 |   -0.042 |     manual
 394 |  LONG | 2024-03-21 13:55:00 | 2024-03-21 14:05:00 |      92152 |     92154 |    2 |   66721.1562 |   66949.9062 |    0.343 |    0.243 |     manual
 395 |  LONG | 2024-03-21 14:10:00 | 2024-03-25 05:00:00 |      92155 |     93197 | 1042 |   67055.1562 |   67607.6406 |    0.824 |    0.724 |     manual
 396 |  LONG | 2024-03-25 15:50:00 | 2024-03-25 17:05:00 |      93327 |     93342 |   15 |   69932.4609 |   70510.3906 |    0.826 |    0.726 |     manual
 397 |  LONG | 2024-03-25 17:30:00 | 2024-03-26 07:00:00 |      93347 |     93509 |  162 |   70644.6562 |   70779.1094 |    0.190 |    0.090 |     manual
 398 |  LONG | 2024-03-26 14:00:00 | 2024-03-27 00:50:00 |      93593 |     93723 |  130 |   70165.1094 |   70485.6484 |    0.457 |    0.357 |     manual
 399 |  LONG | 2024-03-27 15:55:00 | 2024-03-27 17:10:00 |      93904 |     93919 |   15 |   68852.0234 |   69396.7109 |    0.791 |    0.691 |     manual
 400 |  LONG | 2024-03-28 13:00:00 | 2024-03-28 13:20:00 |      94157 |     94161 |    4 |   70795.3438 |   70806.7188 |    0.016 |   -0.084 |     manual
 401 |  LONG | 2024-03-28 14:00:00 | 2024-03-28 14:30:00 |      94169 |     94175 |    6 |   71055.3438 |   71375.6875 |    0.451 |    0.351 |     manual
 402 |  LONG | 2024-03-28 14:35:00 | 2024-03-28 14:45:00 |      94176 |     94178 |    2 |   71353.5391 |   71327.6094 |   -0.036 |   -0.136 |     manual
 403 |  LONG | 2024-03-28 14:50:00 | 2024-03-28 14:55:00 |      94179 |     94180 |    1 |   71394.8281 |   71532.9922 |    0.194 |    0.094 |     manual
 404 |  LONG | 2024-03-28 15:00:00 | 2024-03-28 15:10:00 |      94181 |     94183 |    2 |   71356.1172 |   71299.7031 |   -0.079 |   -0.179 |     manual
 405 |  LONG | 2024-03-28 15:15:00 | 2024-03-28 15:20:00 |      94184 |     94185 |    1 |   71190.2031 |   71317.2734 |    0.178 |    0.078 |     manual
 406 |  LONG | 2024-03-28 15:25:00 | 2024-03-28 15:45:00 |      94186 |     94190 |    4 |   71064.9062 |   71376.5312 |    0.439 |    0.339 |     manual
 407 |  LONG | 2024-04-04 15:55:00 | 2024-04-04 16:20:00 |      96208 |     96213 |    5 |   67644.2031 |   68025.0000 |    0.563 |    0.463 |     manual
 408 |  LONG | 2024-04-04 16:25:00 | 2024-04-04 17:45:00 |      96214 |     96230 |   16 |   67930.6719 |   68318.2266 |    0.571 |    0.471 |     manual
 409 |  LONG | 2024-04-04 17:50:00 | 2024-04-04 18:00:00 |      96231 |     96233 |    2 |   68773.0781 |   69062.9922 |    0.422 |    0.322 |     manual
 410 |  LONG | 2024-04-05 12:00:00 | 2024-04-05 12:20:00 |      96449 |     96453 |    4 |   66448.3906 |   66638.5391 |    0.286 |    0.186 |     manual
 411 |  LONG | 2024-04-05 12:25:00 | 2024-04-05 12:55:00 |      96454 |     96460 |    6 |   66737.6562 |   66891.9297 |    0.231 |    0.131 |     manual
 412 |  LONG | 2024-04-05 13:00:00 | 2024-04-05 13:30:00 |      96461 |     96467 |    6 |   66742.9375 |   67072.6094 |    0.494 |    0.394 |     manual
 413 |  LONG | 2024-04-05 13:35:00 | 2024-04-05 13:40:00 |      96468 |     96469 |    1 |   66990.6094 |   67317.8906 |    0.489 |    0.389 |     manual
 414 |  LONG | 2024-04-05 13:45:00 | 2024-04-05 13:55:00 |      96470 |     96472 |    2 |   67392.8203 |   67489.4688 |    0.143 |    0.043 |     manual
 415 |  LONG | 2024-04-05 14:00:00 | 2024-04-05 14:05:00 |      96473 |     96474 |    1 |   67371.8984 |   67530.0000 |    0.235 |    0.135 |     manual
 416 |  LONG | 2024-04-05 14:10:00 | 2024-04-05 14:40:00 |      96475 |     96481 |    6 |   67861.8906 |   68169.4688 |    0.453 |    0.353 |     manual
 417 |  LONG | 2024-04-05 14:45:00 | 2024-04-06 23:00:00 |      96482 |     96869 |  387 |   68485.9062 |   69256.3906 |    1.125 |    1.025 |     manual
 418 |  LONG | 2024-04-07 12:25:00 | 2024-04-07 15:10:00 |      97030 |     97063 |   33 |   69234.3203 |   69811.7109 |    0.834 |    0.734 |     manual
 419 |  LONG | 2024-04-15 14:10:00 | 2024-04-19 11:40:00 |      99355 |    100477 | 1122 |   65208.8984 |   65352.3008 |    0.220 |    0.120 |     manual
 420 |  LONG | 2024-04-19 12:30:00 | 2024-04-22 03:45:00 |     100487 |    101246 |  759 |   65252.0117 |   65958.3281 |    1.082 |    0.982 |     manual
 421 |  LONG | 2024-04-22 15:30:00 | 2024-04-22 16:15:00 |     101387 |    101396 |    9 |   65947.0078 |   66330.0000 |    0.581 |    0.481 |     manual
 422 |  LONG | 2024-04-22 16:20:00 | 2024-04-22 17:30:00 |     101397 |    101411 |   14 |   66277.0000 |   66652.0078 |    0.566 |    0.466 |     manual
 423 |  LONG | 2024-04-22 18:20:00 | 2024-04-23 14:05:00 |     101421 |    101658 |  237 |   66546.9922 |   66666.4375 |    0.179 |    0.079 |     manual
 424 |  LONG | 2024-04-23 15:00:00 | 2024-04-24 04:45:00 |     101669 |    101834 |  165 |   66743.3984 |   66990.2891 |    0.370 |    0.270 |     manual
 425 |  LONG | 2024-05-01 16:55:00 | 2024-05-01 17:50:00 |     103996 |    104007 |   11 |   57044.1992 |   57598.4805 |    0.972 |    0.872 |     manual
 426 |  LONG | 2024-05-02 13:20:00 | 2024-05-02 14:35:00 |     104241 |    104256 |   15 |   58728.9492 |   59076.9609 |    0.593 |    0.493 |     manual
 427 |  LONG | 2024-05-02 14:40:00 | 2024-05-03 02:10:00 |     104257 |    104395 |  138 |   59258.0391 |   59750.3594 |    0.831 |    0.731 |     manual
 428 |  LONG | 2024-05-03 11:00:00 | 2024-05-03 11:25:00 |     104501 |    104506 |    5 |   58947.4102 |   59192.8594 |    0.416 |    0.316 |     manual
 429 |  LONG | 2024-05-03 13:00:00 | 2024-05-03 13:10:00 |     104525 |    104527 |    2 |   61136.6289 |   61142.8516 |    0.010 |   -0.090 |     manual
 430 |  LONG | 2024-05-03 13:15:00 | 2024-05-03 13:25:00 |     104528 |    104530 |    2 |   61019.0781 |   61232.5508 |    0.350 |    0.250 |     manual
 431 |  LONG | 2024-05-03 13:30:00 | 2024-05-03 13:35:00 |     104531 |    104532 |    1 |   61469.3594 |   61544.9883 |    0.123 |    0.023 |     manual
 432 |  LONG | 2024-05-03 13:40:00 | 2024-05-03 13:45:00 |     104533 |    104534 |    1 |   61536.7812 |   61671.7305 |    0.219 |    0.119 |     manual
 433 |  LONG | 2024-05-03 13:50:00 | 2024-05-03 13:55:00 |     104535 |    104536 |    1 |   61599.9414 |   61682.2891 |    0.134 |    0.034 |     manual
 434 |  LONG | 2024-05-03 14:00:00 | 2024-05-03 14:05:00 |     104537 |    104538 |    1 |   61695.2109 |   61726.2188 |    0.050 |   -0.050 |     manual
 435 |  LONG | 2024-05-03 14:10:00 | 2024-05-03 14:15:00 |     104539 |    104540 |    1 |   61583.6016 |   61483.3789 |   -0.163 |   -0.263 |     manual
 436 |  LONG | 2024-05-03 14:20:00 | 2024-05-03 14:25:00 |     104541 |    104542 |    1 |   61659.4297 |   61694.3008 |    0.057 |   -0.043 |     manual
 437 |  LONG | 2024-05-03 14:30:00 | 2024-05-03 14:35:00 |     104543 |    104544 |    1 |   61665.8594 |   61719.1406 |    0.086 |   -0.014 |     manual
 438 |  LONG | 2024-05-03 14:40:00 | 2024-05-03 16:35:00 |     104545 |    104568 |   23 |   61800.1797 |   62131.1289 |    0.536 |    0.436 |     manual
 439 |  LONG | 2024-05-03 16:40:00 | 2024-05-03 20:15:00 |     104569 |    104612 |   43 |   61842.2188 |   62390.8516 |    0.887 |    0.787 |     manual
 440 |  LONG | 2024-05-04 13:00:00 | 2024-05-06 08:00:00 |     104813 |    105329 |  516 |   64074.4297 |   64564.0586 |    0.764 |    0.664 |     manual
 441 |  LONG | 2024-05-06 15:00:00 | 2024-05-06 15:25:00 |     105413 |    105418 |    5 |   63020.7188 |   63399.2500 |    0.601 |    0.501 |     manual
 442 |  LONG | 2024-05-06 15:30:00 | 2024-05-07 05:55:00 |     105419 |    105592 |  173 |   63383.6719 |   63562.9297 |    0.283 |    0.183 |     manual
 443 |  LONG | 2024-05-07 13:50:00 | 2024-05-07 14:55:00 |     105687 |    105700 |   13 |   63395.0898 |   64030.1797 |    1.002 |    0.902 |     manual
 444 |  LONG | 2024-05-14 15:45:00 | 2024-05-15 02:20:00 |     107726 |    107853 |  127 |   61722.2305 |   61823.8789 |    0.165 |    0.065 |     manual
 445 |  LONG | 2024-05-16 13:05:00 | 2024-05-16 13:30:00 |     108270 |    108275 |    5 |   65880.0078 |   66124.7031 |    0.371 |    0.271 |     manual
 446 |  LONG | 2024-05-16 14:00:00 | 2024-05-17 10:45:00 |     108281 |    108530 |  249 |   66351.3594 |   66426.4922 |    0.113 |    0.013 |     manual
 447 |  LONG | 2024-05-17 12:00:00 | 2024-05-17 12:30:00 |     108545 |    108551 |    6 |   66243.8438 |   66360.0078 |    0.175 |    0.075 |     manual
 448 |  LONG | 2024-05-17 13:00:00 | 2024-05-17 13:25:00 |     108557 |    108562 |    5 |   66201.1484 |   66335.4062 |    0.203 |    0.103 |     manual
 449 |  LONG | 2024-05-17 13:30:00 | 2024-05-17 14:25:00 |     108563 |    108574 |   11 |   66131.4766 |   66367.9297 |    0.358 |    0.258 |     manual
 450 |  LONG | 2024-05-17 14:30:00 | 2024-05-17 14:45:00 |     108575 |    108578 |    3 |   66419.3281 |   66406.1094 |   -0.020 |   -0.120 |     manual
 451 |  LONG | 2024-05-17 14:50:00 | 2024-05-17 14:55:00 |     108579 |    108580 |    1 |   66413.3906 |   66807.4531 |    0.593 |    0.493 |     manual
 452 |  LONG | 2024-05-17 15:00:00 | 2024-05-17 15:05:00 |     108581 |    108582 |    1 |   66585.3203 |   66740.2031 |    0.233 |    0.133 |     manual
 453 |  LONG | 2024-05-17 15:10:00 | 2024-05-17 15:15:00 |     108583 |    108584 |    1 |   66886.4922 |   67046.5078 |    0.239 |    0.139 |     manual
 454 |  LONG | 2024-05-17 15:20:00 | 2024-05-17 15:25:00 |     108585 |    108586 |    1 |   67033.7422 |   67396.9688 |    0.542 |    0.442 |     manual
 455 |  LONG | 2024-05-17 15:30:00 | 2024-05-20 16:00:00 |     108587 |    109457 |  870 |   67380.2109 |   67834.0000 |    0.673 |    0.573 |     manual
 456 |  LONG | 2024-05-20 17:55:00 | 2024-05-20 19:20:00 |     109480 |    109497 |   17 |   68325.1406 |   69204.7578 |    1.287 |    1.187 |     manual
 457 |  LONG | 2024-05-28 14:05:00 | 2024-05-28 15:35:00 |     111738 |    111756 |   18 |   67894.4688 |   68232.9922 |    0.499 |    0.399 |     manual
 458 |  LONG | 2024-05-28 15:40:00 | 2024-05-29 00:30:00 |     111757 |    111863 |  106 |   68250.0078 |   68490.2812 |    0.352 |    0.252 |     manual
 459 |  LONG | 2024-05-29 15:00:00 | 2024-05-30 02:00:00 |     112037 |    112169 |  132 |   67661.9375 |   67857.1172 |    0.288 |    0.188 |     manual
 460 |  LONG | 2024-05-30 14:00:00 | 2024-05-30 14:05:00 |     112313 |    112314 |    1 |   68660.6797 |   68764.7188 |    0.152 |    0.052 |     manual
 461 |  LONG | 2024-05-30 14:10:00 | 2024-05-30 14:15:00 |     112315 |    112316 |    1 |   68486.3125 |   68707.6797 |    0.323 |    0.223 |     manual
 462 |  LONG | 2024-05-30 14:30:00 | 2024-05-30 17:20:00 |     112319 |    112353 |   34 |   68691.2422 |   69102.0078 |    0.598 |    0.498 |     manual
 463 |  LONG | 2024-05-30 17:25:00 | 2024-05-30 17:35:00 |     112354 |    112356 |    2 |   69015.1797 |   69317.2969 |    0.438 |    0.338 |     manual
