RL Commander Backtest Detailed Report
================================================================================
Model Path      : /Users/hwanghoyeon/Documents/crypto_bot/v2/models/rl_commander/candidates/m006.zip
Initial Balance : 10000.00
Final Balance   : 2697.75
Total Return(%) : -73.02
Test Period     : 2023-05-06 14:35:00 ~ 2026-05-04 13:05:00
Total Trades    : 561
Long Trades     : 345
Short Trades    : 216
Win Rate(%)     : 51.16

Column Guide
--------------------------------------------------------------------------------
entry_time     : 포지션 진입 시각 (전체 데이터 기간 datetime 기준)
exit_time      : 포지션 청산 시각
entry_step     : 전체 데이터 내 진입 인덱스(5분봉 기준 step)
exit_step      : 전체 데이터 내 청산 인덱스
hold           : 보유한 step 수 (1 step = 5분)
entry_px       : 진입 가격
exit_px        : 청산 가격
gross%         : 수수료 제외 수익률(%)
net%           : 수수료 포함 순수익률(%)
exit_type      : 청산 유형 (manual=모델 청산, forced=에피소드 종료 강제청산)

Trade Logs
--------------------------------------------------------------------------------
   # |  side |          entry_time |           exit_time | entry_step | exit_step | hold |     entry_px |      exit_px |   gross% |     net% |  exit_type
---------------------------------------------------------------------------------------------------------------------------------------------------------
 487 | SHORT | 2026-03-04 12:25:00 | 2026-03-09 11:00:00 |     297478 |    298901 | 1423 |   70630.7969 |   67661.2969 |    4.204 |    4.104 |     manual
 488 | SHORT | 2026-03-16 11:40:00 | 2026-03-16 14:40:00 |     300925 |    300961 |   36 |   73612.6016 |   73137.5000 |    0.645 |    0.545 |     manual
 489 |  LONG | 2026-03-16 15:00:00 | 2026-03-17 12:35:00 |     300965 |    301224 |  259 |   73509.2969 |   73900.8984 |    0.533 |    0.433 |     manual
 490 | SHORT | 2026-03-17 12:40:00 | 2026-03-22 12:00:00 |     301225 |    302657 | 1432 |   73839.1016 |   68221.0000 |    7.609 |    7.509 |     manual
 491 | SHORT | 2026-03-22 12:05:00 | 2026-03-23 16:05:00 |     302658 |    302994 |  336 |   68313.0000 |   70398.1016 |   -3.052 |   -3.152 |     manual
 492 |  LONG | 2026-03-23 16:20:00 | 2026-03-24 12:10:00 |     302997 |    303235 |  238 |   70421.8984 |   71070.6016 |    0.921 |    0.821 |     manual
 493 | SHORT | 2026-03-24 12:15:00 | 2026-03-24 13:40:00 |     303236 |    303253 |   17 |   71052.1016 |   70306.5000 |    1.049 |    0.949 |     manual
 494 |  LONG | 2026-03-24 14:25:00 | 2026-03-24 14:50:00 |     303262 |    303267 |    5 |   70000.0000 |   69903.5000 |   -0.138 |   -0.238 |     manual
 495 |  LONG | 2026-03-24 14:55:00 | 2026-03-30 14:20:00 |     303268 |    304989 | 1721 |   69873.8984 |   67479.8984 |   -3.426 |   -3.526 |     manual
 496 |  LONG | 2026-03-30 15:00:00 | 2026-04-01 13:00:00 |     304997 |    305549 |  552 |   67808.2969 |   68289.2031 |    0.709 |    0.609 |     manual
 497 | SHORT | 2026-04-01 13:25:00 | 2026-04-06 13:00:00 |     305554 |    306989 | 1435 |   68557.7031 |   69432.6016 |   -1.276 |   -1.376 |     manual
 498 |  LONG | 2026-04-06 13:35:00 | 2026-04-06 13:40:00 |     306996 |    306997 |    1 |   69305.3984 |   69321.7031 |    0.024 |   -0.076 |     manual
 499 |  LONG | 2026-04-06 14:00:00 | 2026-04-07 11:00:00 |     307001 |    307253 |  252 |   69193.7969 |   68190.5000 |   -1.450 |   -1.550 |     manual
 500 | SHORT | 2026-04-07 11:05:00 | 2026-04-07 14:15:00 |     307254 |    307292 |   38 |   68304.2969 |   67850.6016 |    0.664 |    0.564 |     manual
 501 |  LONG | 2026-04-07 14:25:00 | 2026-04-08 13:25:00 |     307294 |    307570 |  276 |   68146.6016 |   72483.2031 |    6.364 |    6.264 |     manual
 502 | SHORT | 2026-04-15 13:35:00 | 2026-04-20 14:05:00 |     309588 |    311034 | 1446 |   74127.2969 |   75204.7969 |   -1.454 |   -1.554 |     manual
 503 |  LONG | 2026-04-20 14:20:00 | 2026-04-20 15:15:00 |     311037 |    311048 |   11 |   75521.8984 |   75182.6016 |   -0.449 |   -0.549 |     manual
 504 |  LONG | 2026-04-20 15:30:00 | 2026-04-21 12:00:00 |     311051 |    311297 |  246 |   75571.1016 |   76397.6016 |    1.094 |    0.994 |     manual
 505 | SHORT | 2026-04-21 12:05:00 | 2026-04-21 13:05:00 |     311298 |    311310 |   12 |   76434.0000 |   75999.1016 |    0.569 |    0.469 |     manual
 506 |  LONG | 2026-04-21 14:00:00 | 2026-04-21 14:05:00 |     311321 |    311322 |    1 |   75838.6016 |   75872.3984 |    0.045 |   -0.055 |     manual
 507 |  LONG | 2026-04-21 14:20:00 | 2026-04-26 13:10:00 |     311325 |    312751 | 1426 |   76109.8984 |   77903.8984 |    2.357 |    2.257 |     manual
 508 | SHORT | 2026-04-26 13:15:00 | 2026-04-27 13:50:00 |     312752 |    313047 |  295 |   77890.5000 |   77728.2031 |    0.208 |    0.108 |     manual
 509 |  LONG | 2026-04-27 14:00:00 | 2026-04-28 12:00:00 |     313049 |    313313 |  264 |   77715.0000 |   76206.2031 |   -1.941 |   -2.041 |     manual
 510 | SHORT | 2026-04-28 12:05:00 | 2026-04-28 14:30:00 |     313314 |    313343 |   29 |   76223.8984 |   75811.5000 |    0.541 |    0.441 |     manual
 511 |  LONG | 2026-04-28 14:35:00 | 2026-04-28 14:40:00 |     313344 |    313345 |    1 |   75751.0000 |   75854.7031 |    0.137 |    0.037 |     manual
 512 |  LONG | 2026-04-28 15:00:00 | 2026-04-29 12:35:00 |     313349 |    313608 |  259 |   76033.2031 |   77110.2969 |    1.417 |    1.317 |     manual
 513 | SHORT | 2026-04-29 12:40:00 | 2026-05-04 13:05:00 |     313609 |    315054 | 1445 |   77162.5000 |   78870.2031 |   -2.213 |   -2.313 |     forced
